Chart Title: ,Avg Percentage CPU for AFAS Next Production V1 in West Europe region  by VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 03 Feb 2025 00:00:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 09 Feb 2025 23:59:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain: 5 Minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregation type: Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouping: VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filters: None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart type: Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clstr004-SS_4,Clstr004-SS_2,Clstr004-SS_1,Clstr004-SS_0,Clstr003-SS_1,Clstr003-SS_4,Clstr004-SS_3,Clstr003-SS_3,Clstr003-SS_2,Clstr003-SS_0,Dbg002-SS_0,Clstr008-SS_1,Clstr008-SS_0,Clstr008-SS_2,Clstr008-SS_4,Clstr008-SS_3,Clstr009-SS_5,Clstr009-SS_6,Clstr009-SS_8,Clstr009-SS_7,Clstr009-SS_9,Clstr009-SS_1,Clstr009-SS_3,Clstr009-SS_4,Clstr009-SS_2,Clstr009-SS_0,proxy001L-SS_6,proxy001L-SS_7,proxy001L-SS_5,proxy001L-SS_8
2/7/2025 8:25,20.876,19.682,19.327,20.411,18.693,21.848,20.547,19.732,19.064,18.448,13.087,70.676,38.425,66.334,47.754,42.804,--,--,--,--,--,10.357,8.672,7.547,7.305,9.216,4.177,3.338,2.688,3.317
2/7/2025 8:30,21.02,21.35,23.056,23.054,20.559,19.016,19.786,21.495,22.087,18.472,12.046,68.321,21.833,36.807,61.787,15.578,--,--,--,--,--,4.561,6.717,3.347,6.719,4.147,3.208,3.503,3.264,3.123
2/7/2025 8:35,20.002,19.209,19.488,21.479,20.886,21.06,19.754,19.092,25.478,19.185,12.584,66.047,48.233,34.828,50.915,42.364,--,--,--,--,--,5.317,5.079,3.207,7.679,4.057,3.489,3.25,3.221,3.525
2/7/2025 8:40,22.693,20.44,18.817,18.906,19.635,21.268,20.873,19.284,19.697,19.129,12.813,57.404,78.527,30.536,76.558,37.669,--,--,--,--,--,12.074,10.551,11.926,7.983,12.147,4.172,3.689,3.754,3.415
2/7/2025 8:45,23.387,23.711,20.984,21.708,19.44,20.272,18.695,19.469,21.32,19.775,12.259,45.736,77.807,43.671,62.779,60.549,--,--,--,--,--,6.685,9.444,6.314,5.724,8.946,3.706,3.777,3.759,3.291
2/7/2025 8:50,21.239,21.538,19.264,22.616,20.118,19.575,19.828,18.789,18.88,21.782,11.412,22.757,30.81,36.868,28.579,23.923,--,--,--,--,--,4.291,4.891,3.801,6.696,3.054,3.312,3.528,3.742,3.54
2/7/2025 8:55,24.202,18.04,18.262,18.918,20.185,21.289,19.22,18.699,18.001,18.828,14.413,27.331,31.929,21.655,28.33,26.72,--,--,--,--,--,7.852,4.441,7.125,5.3,6.889,3.386,3.516,3.254,3.407
2/7/2025 9:00,20.007,21.564,21.378,20.419,20.89,20.652,19.275,22.081,21.072,19.357,12.082,40.718,35.995,31.67625,38.658,35.502,--,--,--,--,--,7.565,8.73,6.19,8.508,5.815,3.924,3.64,3.457,3.091
2/7/2025 9:05,19.65,19.922,19.093,19.962,22.618,19.225,18.868,20.984,20.328,20.771,11.943,94.61,94.279,98.512,92.007,91.752,--,--,--,--,--,6.469,5.728,3.787,8.523,4.163,3.998,3.391,3.757,3.451
2/7/2025 9:10,21.095,20.419,17.846,19.143,19.278,20.149,20.823,18.406,19.653,18.414,12.251,87.772,86.619,97.784,84.835,81.053,--,--,--,--,--,8.332,7.226,8.343,5.199,8.28,3.702,3.658,3.465,3.498
2/7/2025 9:15,18.577,20.607,19.696,19.581,20.319,20.517,18.697,20.834,21.879,19.57,11.479,64.558,70.575,92.239,64.167,65.76,--,--,--,--,--,6.726,10.768,7.684,7.896,7.698,3.732,3.68,3.034,3.423
2/7/2025 9:20,18.238,18.583,17.903,21.272,22.289,19.737,18.27,22.352,20.372,22.248,11.454,20.117,24.44,41.424,22.579,18.027,--,--,--,--,--,5.971,6.114,7.305,6.564,4.483,3.503,3.511,3.116,3.391
2/7/2025 9:25,20.563,18.846,19.647,18.668,21.269,21.172,20.897,18.633,19.893,19.861,14.015,18.615,25.659,17.783,20.873,20.36,--,--,--,--,--,9.222,6.545,5.878,4.95,5.791,3.615,3.927,3.24,2.941
2/7/2025 9:30,18.088,19.128,20.522,18.097,18.956,19.518,17.587,20.515,20.945,18.96,11.857,7.537,10.949,8.924,9.287,8.101,--,--,--,--,--,8.224,8.15,5.701,6.116,6.374,4.522,4.016,3.561,3.423
2/7/2025 9:35,18.394,17.793,18.353,21.572,22.375,19.991,17.981,19.641,19.856,20.633,11.672,6.947,9.824,11.485,7.946,6.639,--,--,--,--,--,7.587,10.051,9.689,12.607,7.968,4.648,4.455,3.518,3.422
2/7/2025 9:40,21.76,18.295,19.345,20.439,20.089,21.119,21.256,19.876,19.152,19.286,12.448,9.127,11.79,7.200833333,10.392,9.647,--,--,--,--,--,9.114,7.336,9.74,4.707,10.775,4.184,3.68,3.896,3.641
2/7/2025 9:45,20.881,21.985,22.245,20.291,20.002,19.578,21.773,26.169,20.985,18.218,11.23,4.133,5.604,5.375,4.621,4.413,--,--,--,--,--,4.844,8.288,5.523,4.772,4.722,4.585,3.928,4.147,3.542
2/7/2025 9:50,18.24,18.911,18.711,20.917,20.279,19.085,23.216,19.472,19.64,21.131,11.558,3.704,5.209,12.691,3.581,3.701,--,--,--,--,--,4.844,4.819,5.692,6.717,5.12,3.569,4.459,3.297,3.286
2/7/2025 9:55,20.09,18.3,17.921,19.094,20.183,23.363,20.643,20.017,21.489,21.143,14.208,10.968,12.174,4.188333333,10.77,10.863,--,--,--,--,--,6.579,8.273,6.44,4.775,6.537,3.916,4.079,3.896,3.676
2/7/2025 10:00,20.981,21.272,23.192,20.586,21.57,21.836,20.821,23.203,23.59,21.401,11.756,3.516,5.351,4.3,3.379,3.543,--,--,--,--,--,5.795,10.3,7.917,6.379,6.785,3.672,4.05,3.836,3.76
2/7/2025 10:05,20.061,19.98,20.16,20.777,23.212,22.051,19.697,21.513,20.66,23.633,12.244,3.174,4.491,7.11,3.098,3.203,--,--,--,--,--,6.156,8.278,6.182,15.072,6.569,3.433,4.076,3.567,3.732
2/7/2025 10:10,29.925,19.013,21.086,20.056,19.895,21.277,20.421,21.495,20.287,20.04,12.829,6.773,7.339,3.085,7.482,6.566,--,--,--,--,--,10.621,5.867,9.294,5.171,10.345,3.845,4.198,3.658,3.582
2/7/2025 10:15,19.753,20.025,19.577,18.696,19.566,20.469,19.531,21.932,22.428,21.509,11.554,3.055,3.375,2.807,2.694,2.989,--,--,--,--,--,5.23,7.909,4.529,5.35,4.434,4.051,4.066,3.385,3.814
2/7/2025 10:20,19.018,17.618,19.045,23.055,20.707,19.562,18.239,21.255,19.022,21.325,11.898,2.856,3.592,10.35,2.696,2.734,--,--,--,--,--,5.162,4.337,4.661,6.428,5.127,4.115,3.735,5.693,3.427
2/7/2025 10:25,20.461,18.4,19.286,18.923,19.637,21.778,19.9,18.839,19.517,18.807,14.584,10.294,10.606,2.648,10.191,10.206,--,--,--,--,--,5.308,4.488,5.97,3.809,5.337,3.849,3.825,3.342,3.227
2/7/2025 10:30,20.652,21.744,22.461,20.617,23.358,22.085,20.141,22.654,22.957,19.73,11.262,2.873,3.356,2.774,2.76,2.764,--,--,--,--,--,6.098,5.262,7.463,5.007,6.729,4.213,3.309,3.871,3.152
2/7/2025 10:35,19.194,19.502,18.543,20.152,25.287,20.131,21.228,20.732,19.907,21.322,11.926,2.907,3.383,6.859,2.824,2.933,--,--,--,--,--,4.111,4.365,2.848,7.582,4.794,3.895,3.95,3.455,3.547
2/7/2025 10:40,22.911,19.618,19.967,20.257,22.736,24.227,22.731,23.195,22.613,23.017,12.829,25.037,7.513,2.981,6.694,6.868,--,--,--,--,--,7.553,5.128,6.626,2.974,6.959,4.289,3.779,3.479,3.601
2/7/2025 10:45,19.893,22.714,20.532,20.017,19.728,20.271,20.126,20.31,22.624,19.747,11.774,3.029,3.463,3.224166667,2.951,2.965,--,--,--,--,--,5.352,9.141,3.972,5.813,4.977,4.309,4.246,3.724,3.218
2/7/2025 10:50,22.018,23.622,21.676,24.129,23.884,23.895,21.263,22.311,23.715,24.39,12.062,3.163,3.828,12.50625,2.783,3.05,--,--,--,--,--,3.485,5.217,3.427,6.1,2.639,4.081,3.83,4.04,3.544
2/7/2025 10:55,23.062,21.609,21.098,21.901,21.458,26.795,21.407,22.846,23.329,20.788,13.785,10.43,11.055,2.906,10.3,10.337,--,--,--,--,--,6.097,5.334,6.036,4.024,5.068,4.076,3.636,3.755,3.44
2/7/2025 11:00,24.091,27.055,25.282,24.055,22.652,22.294,23.927,23.916,22.382,22.133,11.962,3.04,3.341,10.835,2.833,3.009,--,--,--,--,--,5.452,7.874,8.338,7.181,7.923,3.898,3.634,2.84,3.451
2/7/2025 11:05,21.43625,27.011,21.743,21.818,23.348,20.383,21.002,20.532,20.973,21.043,11.888,2.978,3.687,6.996,2.873,3.011,--,--,--,--,--,6.629,5.932,6.644,8.094,5.153,3.801,3.77,3.427,3.78
2/7/2025 11:10,--,19.8,19.32,19.804,20.795,20.846,21.408,20.251,20.502,20.533,13.044,6.995,7.061,3.135,6.58,6.618,--,--,--,--,--,8.95,7.082,6.848,4.405,7.332,3.931,3.657,3.279,3.573
2/7/2025 11:15,17.4825,23.468,20.395,19.209,20.772,18.988,19.652,20.915,22.061,19.63,11.35,3.082,3.554,2.649,2.761,2.984,--,--,--,--,--,3.734,6.006,2.96,5.314,3.263,3.433,3.684,3.423,3.303
2/7/2025 11:20,19.211,21.69,19.154,21.561,19.695,18.72,19.497,18.351,18.703,20.075,11.862,2.944,3.392,10.146,2.714,2.845,--,--,--,--,--,5.356,5.373,3.579,6.197,5.042,3.677,3.895,3.408,3.319
2/7/2025 11:25,20.623,19.392,19.34,19.773,18.49,20.365,20.071,18.327,18.32,18.157,12.922,10.511,10.854,2.867,10.222,11.018,--,--,--,--,--,5.856,3.97,4.864,4.914,6.437,3.519,2.707,2.887,3.174
2/7/2025 11:30,20.808,21.536,22.139,19.821,18.693,19.012,20.446,19.608,19.609,19.201,11.883,3.122,3.365,2.856,2.803,2.979,--,--,--,--,--,4.1,5.772,5.285,2.885,4.274,3.595,3.222,2.78,3.164
2/7/2025 11:35,20.037,20.042,20.759,20.454,20.414,20.516,19.287,18.562,19.208,20.179,11.616,3.577,3.661,6.827,2.914,3.157,--,--,--,--,--,2.672,3.877,3.08,5.764,3.193,2.994,2.993,2.723,3.176
2/7/2025 11:40,20.501,21.787,18.306,18.566,19.374,20.606,19.783,19.106,19.629,19.434,12.794,7.431111111,7.014,3.322,6.556,6.804,--,--,--,--,--,5.86,2.584,6.164,2.24,6.267,2.853,2.691,2.808,2.317
2/7/2025 11:45,19.748,21.983,18.815,18.99,18.48,19.196,17.295,19.818,20.912,18.007,11.432,2.719,3.35,3.327,2.784,2.619,--,--,--,--,--,2.744,6.614,1.694,3.775,5.169,2.455,2.474,2.306,2.535
2/7/2025 11:50,18.84,20.823,18.103,20.71,20.568,19.021,18.292,18.939,18.862,19.92,11.426,2.987,5.179,10.635,2.793,2.893,--,--,--,--,--,2.857,2.442,2.641,4.856,3.283,2.761,2.567,2.542,2.429
2/7/2025 11:55,19.058,19.334,18.398,19.563,20.506,20.571,18.453,18.437,19.259,17.898,13.622,10.122,10.624,2.723,10.215,10.167,--,--,--,--,--,6.279,4.044,6.572,2.922,5.629,3.069,2.823,2.506,2.688
2/7/2025 12:00,19.546,20.333,20.524,19.207,22.506,20.097,18.139,24.453,21.406,20.09,12.249,2.712,3.23,2.657,2.584,2.698,--,--,--,--,--,5.453,6.15,4.649,4.347,4.205,2.917,2.606,2.803,2.262
2/7/2025 12:05,19.324,19.702,18.968,19.62,21.841,18.868,18.047,20.879,19.654,20.718,13.114,2.814,3.266,6.6,2.756,2.68,--,--,--,--,--,5.886,6.494,7.079,8.058,6.657,3.474,2.677,2.531,2.939
2/7/2025 12:10,20.934,18.599,18.07,18.964,19.291,19.791,19.668,18.527,18.925,18.4,12.381,6.608,7.046,2.726,6.638,6.644,--,--,--,--,--,13.249,8.436,11.111,6.99,10.614,3.1,3.123333333,2.976,3.308
2/7/2025 12:15,19.933,25.491,20.919,19.873,20.389,20.201,19.209,20.09,22.253,18.963,11.581,2.955,3.352,2.633,2.752,2.796,--,--,--,--,--,6.252,9.016,8.628,5.824,8.211,3.323,--,3.311,3.389
2/7/2025 12:20,19.026,23.665,24.82,20.344,20.462,19.307,17.817,18.526,20.278,21.52,11.611,2.81,3.247,10.064,2.642,2.709,--,--,--,--,--,6.342,5.941,8.927,8.215,5.483,4.311,3.531666667,3.186,3.675
2/7/2025 12:25,19.117,20.895,18.42,17.994,19.397,22.537,18.19,18.543,19.785,19.285,13.558,11.137,10.599,2.522,10.031,15.483,--,--,--,--,--,5.544,3.71,4.561,5.836,6.914,3.741,3.499,3.007,2.994
2/7/2025 12:30,19.352,21.393,24.476,19.033,21.284,19.759,19.283,19.7,23.242,18.641,11.946,2.789,3.37,2.526,2.573,2.739,--,--,--,--,--,4.878,7.198,4.81,3.007,4.845,3.349,3.428,3.506,3.553
2/7/2025 12:35,20.37,23.146,19.732,20.858,22.392,23.194,20.699,18.754,26.346,20.168,12.036,2.907,3.201,6.068333333,2.649,2.862,--,--,--,--,--,6.57,5.338,4.892,10.321,5.992,3.982,3.81,3.254,3.405
2/7/2025 12:40,20.653,21.687,18.575,18.976,19.747,20.325,20.794,19.563,19.819,19.113,12.393,6.694,11.497,2.94625,6.804,6.799,--,--,--,--,--,8.714,6.227,8.032,5.958,8.645,4.142,3.697,3.382,3.576
2/7/2025 12:45,19.606,23.452,19.675,19.843,19.833,19.205,19.738,19.946,21.665,21.26,12.322,2.861,3.278,2.931,2.919,2.698,--,--,--,--,--,3.016,5.848,2.717,3.116,4.808,3.802,3.52,3.067,3.734
2/7/2025 12:50,19.616,22.3,19.321,21.873,21.457,20.232,21.027,19.837,20.777,22.14,12.362,2.951,3.797,10.098,2.765,2.958,--,--,--,--,--,4.55,4.826,5.338,7.263,6.178,3.866,3.991,4.147,3.99
2/7/2025 12:55,26.976,22.054,20.456,20.543,19.583,22.622,22.445,18.547,20.652,19.625,14.231,10.336,10.513,2.587,10.075,10.239,--,--,--,--,--,5.253,4.058,4.236,1.975,4.588,3.518,4.444,3.278,3.259
2/7/2025 13:00,22.14,24.386,23.079,21.369,21.471,21.204,21.485,21.912,22.527,20.737,11.95,2.741,4.045,2.599,2.723,2.971,--,--,--,--,--,8.043,9.161,6.245,6.386,7.296,3.449,3.829,3.516,3.441
2/7/2025 13:05,21.625,22.192,20.447,22.539,22.123,20.517,21.614,18.821,20.117,21.183,11.807,2.806,3.246,6.608,2.678,2.821,--,--,--,--,--,5.544,7.003,4.754,9.432,5.718,3.621,3.362,3.872,3.216
2/7/2025 13:10,25.307,25.912,22.422,22.258,19.897,21.01,23.917,19.017,20.378,18.957,12.801,6.816,7.341,2.942,6.368,6.406,--,--,--,--,--,11.879,9.203,10.949,8.392,8.496,3.849,3.327,3.014,2.717
2/7/2025 13:15,21.089,23.591,21.451,22.02,21.23,20.519,21.16,21.22,22.891,20.84,11.368,3.223,3.142,2.628,2.676,3.022,--,--,--,--,--,3.829,6.438,3.553,3.293333333,3.398,3.727,3.729,3.358,3.516
2/7/2025 13:20,21.622,21.542,21.392,26.377,20.461,19.093,20.806,21.716,19.501,21.68,11.4,2.975,3.336,10.009,2.582,2.961,--,--,--,--,--,7.391,6.274,7.514,8.437,6.256,3.46,3.71,3.419,3.513
2/7/2025 13:25,21.876,22.198,21.557,20.982,21.281,20.844,23.524,20.185,20.549,20.392,13.297,10.492,10.526,2.546,9.896,9.942,--,--,--,--,--,5.918,7.821,8.521,5.606,8.936,3.49,3.731,3.366,3.55
2/7/2025 13:30,21.172,22.205,24.391,20.453,19.811,19.764,20.654,21.235,20.758,19.954,12.077,2.92,3.388,2.821,2.604,2.781,--,--,--,--,--,4.878,5.148,3.929,4.321,3.373,3.893,3.467,3.052,3.383
2/7/2025 13:35,20.482,21.243,19.896,23.344,22.557,21.053,19.645,20.267,21.011,22.16,11.989,2.837,3.248,6.337,2.525,2.913,--,--,--,--,--,4.028,6.188,3.319,8.334,4.045,3.744,3.801,3.108,3.489
2/7/2025 13:40,22.546,19.173,19.159,18.682,19.461,19.886,20.886,18.533,19.394,19.134,12.673,6.872,7.317,2.943,6.559,6.541,--,--,--,--,--,8.402,4.09,7.054,2.986,6.827,3.071,3.438,3.101,3.427
2/7/2025 13:45,20.095,21.995,20.355,19.323,18.462,18.341,20.034,23.032,20.563,18.106,12.284,2.876,3.395,2.77,2.892,2.804,--,--,--,--,--,6.339,7.219,4.845,4.016,6.352,3.173,3.204,3.094,3.106
2/7/2025 13:50,19.941,19.76,19.569,21.704,19.589,18.792,21.53,17.701,18.426,20.334,11.172,3.027,3.653,9.468333333,2.76,2.774,--,--,--,--,--,4.054,5.972,4.385,5.953,3.364,3.977,3.07,2.95,2.82
2/7/2025 13:55,21.504,19.417,19.519,20.393,19.311,20.649,20.457,18.278,18.714,18.541,14.315,10.409,10.868,2.858,9.856,10.056,--,--,--,--,--,5.264,6.369,6.782,4.558,5.209,3.704,3.318,3.246,2.976
2/7/2025 14:00,21.886,22.236,24.762,21.465,19.742,19.911,20.873,20.706,21.472,19.763,11.836,2.848,3.254,2.64375,2.63,2.776,--,--,--,--,--,5.863,6.36,4.284,6.961,6.121,3.652,2.826,3.012,2.74
2/7/2025 14:05,20.58,20.839,20.871,21.774,22.936,19.992,20.095,19.615,20.33,23.153,12.063,2.776,3.478,6.646,2.58,2.761,--,--,--,--,--,5.955,4.016,4.107,7.783,4.504,3.462,3.01,3.255,3.002
2/7/2025 14:10,28.356,18.305,19.589,18.658,19.809,20.82,20.736,19.64,20.176,19.567,12.676,6.982,7.15,3.053,7.401,6.569,--,--,--,--,--,9.15,4.897,7.304,3.638,7.705,3.294,3.442,3.653,3.052
2/7/2025 14:15,19.14,20.369,19.54,18.917,20.051,19.775,20.257,19.97,22.502,21.898,12.192,2.92,3.542,2.677,2.701,2.902,--,--,--,--,--,5.641,7.03,3.385,5.191,4.04,3.597,3.478,3.115,3.087
2/7/2025 14:20,19.951,19.138,18.893,21.03,21.422,20.113,18.798,19.597,20.247,21.916,11.581,2.94,3.174,10.42,2.517,2.679,--,--,--,--,--,3.786,3.344,3.788,5.522,2.529,3.699,3.24,3.382,2.58
2/7/2025 14:25,21.56,19.604,19.906,19.781,19.707,21.326,20.273,18.51,19.579,18.809,14.469,10.646,10.94,2.566,10.005,10.005,--,--,--,--,--,7.886,6.448,6.244,3.992,6.656,3.478,3.347,3.053,2.92
2/7/2025 14:30,21.517,21.751,21.97,20.27,23.442,20.287,19.195,20.194,20.588,19.563,11.665,2.87,3.193,2.807,2.602,2.73,--,--,--,--,--,4.362,5.091,4.068,4.551,3.246,3.432,3.46,3.753,3.664
2/7/2025 14:35,19.481,19.129,18.905,20.546,22.464,20.077,19.999,18.967,19.82,20.646,11.877,2.874,3.46,6.712,2.633,2.779,--,--,--,--,--,4.057,4.042,5.397,7.008,4.352,3.531,3.215,3.021,3.091
2/7/2025 14:40,21.611,18.333,19.129,19.555,20.488,21.54,20.284,19.419,20.945,19.89,12.918,25.04,7.066,2.983,6.52,6.575,--,--,--,--,--,8.652,4.788,8.351,4.171,8.064,3.339,3.719,3.298,2.58
2/7/2025 14:45,20.152,22.071,20.258,20.923,19.906,19.531,19.663,20.457,22.395,19.446,11.682,3.152,3.63,2.921,2.819,2.8,--,--,--,--,--,2.775,6.027,2.365,3.559,3.362,3.401,2.751,2.66,2.996
2/7/2025 14:50,18.923,19.005,18.402,21.177,22.528,20.49,18.698,21.651,21.273,21.373,11.906,3.049,3.525,10.636,2.847,2.879,--,--,--,--,--,4.211,3.662,3.255,6.492,3.266,3.375,2.958,3.122,2.835
2/7/2025 14:55,20.731,18.746,18.213,19.119,22.477,24.465,19.631,22.458,23.509,22.56,13.796,10.35,10.885,2.863,10.047,10.117,--,--,--,--,--,5.399,3.859,4.824,2.777,4.534,3.519,3.84,3.449,3.303
2/7/2025 15:00,20.462,21.567,21.914,21.033,20.008,20.386,19.638,20.875,21.449,21.189,12.028,2.906,3.24,9.315,2.618,2.706,--,--,--,--,--,5.064,5.401,4.264,5.681,5.73,3.389,3.512,3.254,3.771
2/7/2025 15:05,20.113,21.818,19.637,19.798,21.611,18.562,18.765,18.245,20.054,20.498,11.139,2.987,3.422,7.88375,2.622,2.714,--,--,--,--,--,6.384,8.607,7.801,11.523,5.487,3.624,3.408,3.135,3.199
2/7/2025 15:10,20.83,18.443,18.071,18.326,18.412,19.562,19.056,17.938,18.602,19.544,12.33,6.974,7.168,3.112,6.379,6.538,--,--,--,--,--,8.09,5.337,7.585,2.883,7.63,3.036,3.494,2.575,3.112
2/7/2025 15:15,18.496,19.963,18.653,18.211,18.006,18.634,17.238,19.176,19.8,18.323,11.724,2.97,3.52,2.775,2.67,2.963,--,--,--,--,--,3.343,4.211,1.756,1.478,1.78,2.742,3.019,2.469,2.672
2/7/2025 15:20,18.827,17.706,17.658,20.526,19.475,18.501,17.494,18.428,18.516,19.683,11.934,2.758,3.222,10.021,2.556,2.772,--,--,--,--,--,2.401,2.26,2.264,4.188,2.376,3.222,2.734,2.621,2.762
2/7/2025 15:25,19.959,18.011,18.137,18.568,18.32,20.091,18.461,17.726,18.528,18.315,13.159,10.257,10.798,2.533,9.876,10.133,--,--,--,--,--,6.52,5.663,6.325,3.372,5.376,3.47375,2.953,2.801,2.827
2/7/2025 15:30,18.774,19.878,19.645,18.561,18.233,19.332,18.066,19.698,19.716,18.89,11.866,2.838,3.347,2.782,2.599,2.763,--,--,--,--,--,3.237,3.005,2.335,3.846,2.787,--,2.926,2.635,2.9
2/7/2025 15:35,18.506,18.111,17.7,18.99666667,20.584,19.024,17.439,18.197,19.318,19.83,11.86,2.828,3.437,6.702,2.612,2.768,--,--,--,--,--,2.527,1.853,1.932,5.705,2.375,1.9175,2.433,2.135,2.123
2/7/2025 15:40,20.011,17.753,16.839,17.892,18.278,19.209,18.831,17.447,19.045,18.196,12.676,6.671,7.398,3.885833333,6.69,6.611,--,--,--,--,--,6.142,5.141,6.177,3.375,5.782,3.144,2.617,1.917,2.244
2/7/2025 15:45,19.306,19.745,18.491,17.856,18.26,18.508,17.617,18.972,21.47,18.134,11.57,4.139,4.68,2.725,4.045,3.625,--,--,--,--,--,2.229,4.231,1.451,1.881,1.765,2.832,2.376,2.477,2.08
2/7/2025 15:50,17.772,17.404,17.549,19.856,18.86,17.735,17.957,17.792,17.987,19.231,11.691,2.93,5.406,10.674,2.765,3.206,--,--,--,--,--,2.376,2.061,2.63,4.74,2.937,2.328,1.928,1.896,2.304
2/7/2025 15:55,18.773,17.015,17.041,18.842,17.717,19.639,17.223,17.155,17.621,17.622,13.458,10.649,11.205,2.638,10.301,10.507,--,--,--,--,--,3.536,2.708,3.372,2.074,3.485,2.162,1.915,1.993,1.968
2/7/2025 16:00,20.387,19.995,21.906,19.232,19.65,19.892,18.946,24.085,20.893,19.235,13.928,2.825,3.94,2.647,2.646,2.745,--,--,--,--,--,6.907,5.956,6.569,3.931,5.877,2.239,2.384,2.528,2.384
2/7/2025 16:05,20.897,18.96,18.812,20.36,20.881,18.322,18.405,20.605,18.733,19.82,12.034,2.834,3.264,6.493,2.674,2.748,--,--,--,--,--,3.848,4.494,5.586,6.403,2.555,2.274,2.215,2.434,2.111
2/7/2025 16:10,19.153,16.155,16.87,17.052,18.215,19.111,18.883,17.52,18.28,17.843,12.768,6.858,7.195,2.926666667,6.281,6.446,--,--,--,--,--,5.716,4.215,5.147,2.379,5.998,1.801,2.003,1.568,1.743
2/7/2025 16:15,19.487,21.382,19.403,18.616,19.341,18.911,19.586,19.645,21.612,18.516,11.872,2.956,3.344,2.84375,2.691,2.999,--,--,--,--,--,1.78,3.881,1.457,1.161,1.484,2.012,1.967,1.806,1.66
2/7/2025 16:20,21.308,19.448,23.417,20.649,19.887,19.551,18.734,17.806,19.54,20.432,11.841,3.043,3.279,9.87,2.521,2.682,--,--,--,--,--,1.718,2.606,1.449,3.037,1.26,2.045,1.695,1.547,1.894
2/7/2025 16:25,18.494,17.394,17.024,17.476,17.761,21.331,18.023,17.103,18.636,17.637,13.304,10.229,10.637,2.579,9.857,15.398,--,--,--,--,--,2.88,2.373,3.004,1.269,2.78,1.549,1.555,1.397,1.597
2/7/2025 16:30,17.239,18.128,20.277,17.007,19.6,19.67,16.621,19.417,22.712,17.497,12.134,2.846,3.367,2.837,2.568,2.886,--,--,--,--,--,1.88,2.662,1.472,1.698,2.197,1.481,1.708,1.289,1.53
2/7/2025 16:35,16.732,16.539,16.875,17.65,19.832,20.619,16.043,18.549,24.258,18.555,12.461,2.812,3.139,6.475,2.577,2.765,--,--,--,--,--,1.698,2.379,1.769,4.617,1.139,1.801,1.652,1.262,1.238
2/7/2025 16:40,18.36,17.598,16.205,16.487,17.694,18.974,17.288,18.003,18.694,18.435,12.956,6.797,11.311,2.886,6.55,6.405,--,--,--,--,--,5.078,2.436,4.776,1.27,4.841,1.49,1.775,1.124,1.172
2/7/2025 16:45,16.469,18.92,17.285,16.472,18.203,17.334,16.1,17.697,20.844,18.324,12.63,2.81,3.523,2.56,2.919,2.987,--,--,--,--,--,1.197,3.422,0.962,1.104,0.879,1.206,1.179,1.113,1.125
2/7/2025 16:50,16.293,15.764,16.281,18.304,19.188,17.335,17.161,16.729,18.717,19.254,12.622,2.891,3.451,10.28,2.776,2.838,--,--,--,--,--,1.644,3.094,1.001,3.371,1.391,1.099,1.166,1.223,1.175
2/7/2025 16:55,21.911,15.865,16.404,16.402,18.483,19.413,17.296,16.897,18.406,17.196,13.506,10.297,10.581,2.731,9.895,10.18,--,--,--,--,--,3.561,2.784,2.917,1.582,2.994,1.287,1.094,1.222,1.052
2/7/2025 17:00,17.262,18.845,19.057,17.804,19.434,18.011,16.995,19.743,20.328,17.435,12.233,2.81,3.256,3,2.686,2.759,--,--,--,--,--,1.223,1.912,0.851,1.291,1.353,1.312,0.835,1.311,0.989
2/7/2025 17:05,18.294,16.856,16.056,18.037,20.132,17.976,16.213,17.406,18.146,18.792,11.924,2.673,3.365,6.559,2.579,2.71,--,--,--,--,--,1.337,1.232,0.791,4.202,1.037,1.749,1.097,1.715,1.028
2/7/2025 17:10,19.126,16.667,16.434,16.037,17.506,18.562,17.77,16.703,18.238,16.959,12.59,7.149,7.117,3.085555556,6.602,6.64,--,--,--,--,--,4.635,2.397,4.261,1.371,4.603,1.356,1.352,1.091,1.314
2/7/2025 17:15,16.792,18.471,17.592,17.325,17.805,17.486,16.579,18.657,19.762,17.628,11.843,2.779,3.44,2.645,2.793,2.837,--,--,--,--,--,1.203,3.268,1.055,0.953,1.065,1.191,1.086,1.173,1.121
2/7/2025 17:20,16.877,16.784,16.539,20.074,18.221,17.235,16.379,17.881,17.404,19.005,11.939,2.768,3.222,8.739,2.705,2.651,--,--,--,--,--,1.317777778,1.194,1.079,2.427,0.777,1.024,0.8,0.958,0.772
2/7/2025 17:25,17.172,15.95,16.207,16.174,18.782,19.018,17.618,16.291,16.594,17.527,14.077,12.422,12.794,4.264,12.384,12.334,--,--,--,--,--,2.665,2.009,2.667,0.923,2.585,0.891,0.767,0.924,0.904
